,source_id,data_range,the_geom
0,0,3600,"MULTIPOLYGON (((-74.8924255 40.6494141, -74.86083979999999 40.6494141, -74.8526001 40.6521606, -74.8416138 40.663147, -74.8361206 40.6796265, -74.8278809 40.682373, -74.8196411 40.6796265, -74.81414789999999 40.663147, -74.8059082 40.6604004, -74.7976685 40.663147, -74.7921753 40.6796265, -74.78668209999999 40.6851196, -74.781189 40.7015991, -74.7729492 40.7043457, -74.7509766 40.7043457, -74.7427368 40.7015991, -74.73724369999999 40.696106, -74.7317505 40.696106, -74.7262573 40.7125854, -74.7180176 40.715332, -74.7097778 40.7125854, -74.6987915 40.7015991, -74.6960449 40.6933594, -74.6987915 40.6851196, -74.7042847 40.6796265, -74.7042847 40.6741333, -74.6960449 40.6713867, -74.6878052 40.6741333, -74.682312 40.6796265, -74.66583249999999 40.6851196, -74.66583249999999 40.6906128, -74.6713257 40.696106, -74.67407230000001 40.7043457, -74.6713257 40.7125854, -74.6603394 40.7235718, -74.65484619999999 40.7235718, -74.649353 40.7180786, -74.6411133 40.715332, -74.6328735 40.7180786, -74.616394 40.7345581, -74.6081543 40.7373047, -74.59991460000001 40.7345581, -74.5944214 40.7180786, -74.5889282 40.7180786, -74.5724487 40.7345581, -74.5669556 40.7345581, -74.5614624 40.7290649, -74.55596920000001 40.7290649, -74.55322270000001 40.7373047, -74.55322270000001 40.748291, -74.55596920000001 40.7565308, -74.5724487 40.7620239, -74.5779419 40.7675171, -74.5861816 40.7702637, -74.597168 40.7702637, -74.6054077 40.7730103, -74.6054077 40.7785034, -74.59991460000001 40.7839966, -74.5944214 40.8004761, -74.5889282 40.8059692, -74.5861816 40.814209, -74.5889282 40.8224487, -74.5944214 40.8279419, -74.5944214 40.8334351, -74.5779419 40.8389282, -74.5724487 40.8444214, -74.5669556 40.8444214, -74.5614624 40.8389282, -74.55596920000001 40.8389282, -74.5504761 40.8554077, -74.5422363 40.8581543, -74.53125 40.8581543, -74.5230103 40.8609009, -74.5230103 40.866394, -74.53399659999999 40.8773804, -74.5422363 40.880127, -74.5751953 40.880127, -74.5834351 40.8828735, -74.5889282 40.8883667, -74.597168 40.8911133, -74.61914059999999 40.8911133, -74.62738040000001 40.8883667, -74.6438599 40.8718872, -74.649353 40.8718872, -74.65484619999999 40.8773804, -74.6630859 40.880127, -74.6960449 40.880127, -74.7042847 40.8828735, -74.7070313 40.8911133, -74.7042847 40.899353, -74.6960449 40.9020996, -74.6850586 40.9020996, -74.67681880000001 40.9048462, -74.6713257 40.9103394, -74.6630859 40.9130859, -74.6520996 40.9130859, -74.6438599 40.9158325, -74.63836670000001 40.9213257, -74.6328735 40.9213257, -74.62738040000001 40.9158325, -74.6218872 40.9158325, -74.616394 40.932312, -74.6109009 40.9378052, -74.6081543 40.9460449, -74.6081543 40.9680176, -74.6054077 40.9762573, -74.597168 40.9790039, -74.5889282 40.9762573, -74.5834351 40.9597778, -74.5779419 40.9597778, -74.5724487 40.965271, -74.5669556 40.965271, -74.5614624 40.9487915, -74.5504761 40.9378052, -74.5422363 40.9350586, -74.53125 40.9350586, -74.5230103 40.9378052, -74.5120239 40.9487915, -74.50653079999999 40.965271, -74.49829099999999 40.9680176, -74.4900513 40.965271, -74.4845581 40.9487915, -74.4763184 40.9460449, -74.4543457 40.9460449, -74.446106 40.9487915, -74.4406128 40.9542847, -74.42413329999999 40.9597778, -74.4186401 40.965271, -74.4104004 40.9680176, -74.4021606 40.965271, -74.39666750000001 40.9597778, -74.3911743 40.9597778, -74.38568119999999 40.965271, -74.3774414 40.9680176, -74.3692017 40.965271, -74.3637085 40.9570313, -74.3582153 40.9515381, -74.3527222 40.9542847, -74.3362427 40.9707642, -74.3362427 40.9762573, -74.3527222 40.9817505, -74.3746948 41.0037231, -74.3774414 41.0119629, -74.3746948 41.0202026, -74.3664551 41.0229492, -74.3582153 41.0202026, -74.3527222 41.0147095, -74.3444824 41.0119629, -74.3334961 41.0119629, -74.32525630000001 41.0147095, -74.3087769 41.031189, -74.3005371 41.0339355, -74.26757809999999 41.0339355, -74.2593384 41.0366821, -74.2593384 41.0421753, -74.2648315 41.0476685, -74.2648315 41.0531616, -74.2565918 41.0559082, -74.24835210000001 41.0531616, -74.2428589 41.0476685, -74.2373657 41.0476685, -74.2318726 41.0531616, -74.2236328 41.0559082, -74.2153931 41.0531616, -74.2098999 41.0366821, -74.20440670000001 41.0366821, -74.1989136 41.0531616, -74.19342039999999 41.0586548, -74.1879272 41.0751343, -74.1796875 41.0778809, -74.1714478 41.0751343, -74.1687012 41.0668945, -74.1714478 41.0586548, -74.17694090000001 41.0531616, -74.17694090000001 41.0476685, -74.1604614 41.031189, -74.15496829999999 41.0284424, -74.1494751 41.0339355, -74.1439819 41.0421753, -74.1384888 41.0476685, -74.1384888 41.0531616, -74.15496829999999 41.0696411, -74.15496829999999 41.0751343, -74.14672849999999 41.0778809, -74.1247559 41.0778809, -74.1165161 41.0751343, -74.11102289999999 41.0696411, -74.1055298 41.0696411, -74.1000366 41.0861206, -74.08355709999999 41.0916138, -74.08355709999999 41.0971069, -74.1000366 41.1026001, -74.1055298 41.1080933, -74.1137695 41.1108398, -74.1247559 41.1108398, -74.1329956 41.1135864, -74.1357422 41.1218262, -74.1329956 41.1300659, -74.1275024 41.1300659, -74.1220093 41.1245728, -74.1137695 41.1218262, -74.09179690000001 41.1218262, -74.08355709999999 41.1190796, -74.078064 41.1135864, -74.0698242 41.1108398, -74.0588379 41.1108398, -74.0505981 41.1135864, -74.0478516 41.1218262, -74.0505981 41.1300659, -74.0670776 41.1465454, -74.0670776 41.1520386, -74.0505981 41.1685181, -74.0478516 41.1767578, -74.0478516 41.1987305, -74.04510500000001 41.2069702, -74.03411869999999 41.2179565, -74.0286255 41.2179565, -74.0258789 41.2097168, -74.0258789 41.1987305, -74.0231323 41.1904907, -74.0066528 41.1849976, -73.97369380000001 41.1520386, -73.9682007 41.1355591, -73.9599609 41.1328125, -73.95172119999999 41.1355591, -73.946228 41.1410522, -73.9379883 41.1437988, -73.9297485 41.1410522, -73.9187622 41.1300659, -73.913269 41.1135864, -73.9077759 41.1080933, -73.9050293 41.0998535, -73.9050293 41.0888672, -73.9022827 41.0806274, -73.894043 41.0778809, -73.8830566 41.0778809, -73.8748169 41.0806274, -73.8693237 41.0971069, -73.8638306 41.1026001, -73.8583374 41.1190796, -73.85009770000001 41.1218262, -73.8391113 41.1218262, -73.83087159999999 41.1245728, -73.828125 41.1328125, -73.83087159999999 41.1410522, -73.8363647 41.1465454, -73.8391113 41.1547852, -73.8363647 41.1630249, -73.8198853 41.1795044, -73.8171387 41.1877441, -73.8171387 41.1987305, -73.81439210000001 41.2069702, -73.80615229999999 41.2097168, -73.7979126 41.2069702, -73.79516599999999 41.1987305, -73.79516599999999 41.1877441, -73.7979126 41.1795044, -73.80340579999999 41.1740112, -73.80340579999999 41.1685181, -73.79516599999999 41.1657715, -73.7731934 41.1657715, -73.7649536 41.1630249, -73.75946039999999 41.1465454, -73.7539673 41.1410522, -73.7484741 41.1245728, -73.742981 41.1190796, -73.742981 41.1135864, -73.75946039999999 41.1080933, -73.762207 41.0998535, -73.762207 41.0778809, -73.75946039999999 41.0696411, -73.742981 41.0641479, -73.742981 41.0586548, -73.7484741 41.0531616, -73.7484741 41.0476685, -73.74023440000001 41.0449219, -73.729248 41.0449219, -73.72100829999999 41.0421753, -73.7155151 41.0256958, -73.710022 41.0202026, -73.7072754 41.0119629, -73.710022 41.0037231, -73.7182617 41.0009766, -73.7265015 41.0037231, -73.73199459999999 41.0092163, -73.74023440000001 41.0119629, -73.7512207 41.0119629, -73.75946039999999 41.0092163, -73.75946039999999 41.0037231, -73.7539673 40.99823, -73.7512207 40.9899902, -73.7539673 40.9817505, -73.75946039999999 40.9762573, -73.75946039999999 40.9707642, -73.7512207 40.9680176, -73.742981 40.9707642, -73.7374878 40.9762573, -73.729248 40.9790039, -73.72100829999999 40.9762573, -73.7182617 40.9680176, -73.72100829999999 40.9597778, -73.7265015 40.9542847, -73.73199459999999 40.9378052, -73.742981 40.9268188, -73.75946039999999 40.9213257, -73.762207 40.9130859, -73.762207 40.9020996, -73.7649536 40.8938599, -73.7814331 40.8773804, -73.7841797 40.8691406, -73.7814331 40.8609009, -73.7759399 40.8554077, -73.7731934 40.847168, -73.7704468 40.8361816, -73.762207 40.8279419, -73.7539673 40.8279419, -73.7484741 40.8334351, -73.74023440000001 40.8361816, -73.729248 40.8361816, -73.72100829999999 40.8334351, -73.7155151 40.8279419, -73.710022 40.8279419, -73.70452880000001 40.8444214, -73.6962891 40.847168, -73.6880493 40.8444214, -73.68255619999999 40.8389282, -73.677063 40.8389282, -73.6715698 40.8444214, -73.6633301 40.847168, -73.6550903 40.8444214, -73.6495972 40.8389282, -73.6331177 40.8334351, -73.6276245 40.8279419, -73.61938480000001 40.8251953, -73.6083984 40.8251953, -73.60015869999999 40.8224487, -73.5946655 40.8169556, -73.5891724 40.8169556, -73.58367920000001 40.8224487, -73.5754395 40.8251953, -73.56445309999999 40.8251953, -73.5562134 40.8279419, -73.5397339 40.8444214, -73.5314941 40.847168, -73.5232544 40.8444214, -73.5177612 40.8389282, -73.50128170000001 40.8334351, -73.4957886 40.8279419, -73.4875488 40.8251953, -73.4765625 40.8251953, -73.4683228 40.8224487, -73.46282960000001 40.8169556, -73.45458979999999 40.814209, -73.4326172 40.814209, -73.4243774 40.8114624, -73.4216309 40.8032227, -73.4216309 40.78125, -73.4243774 40.7730103, -73.4326172 40.7702637, -73.44360349999999 40.7702637, -73.45184329999999 40.7730103, -73.4573364 40.7785034, -73.46282960000001 40.7785034, -73.4655762 40.7702637, -73.4655762 40.7592773, -73.4683228 40.7510376, -73.4765625 40.748291, -73.4848022 40.7510376, -73.49029539999999 40.7565308, -73.49853520000001 40.7592773, -73.5067749 40.7565308, -73.5122681 40.7510376, -73.5205078 40.748291, -73.5314941 40.748291, -73.5397339 40.7455444, -73.54522710000001 40.7400513, -73.5507202 40.7400513, -73.5562134 40.7455444, -73.56445309999999 40.748291, -73.5974121 40.748291, -73.6056519 40.7455444, -73.6166382 40.7345581, -73.62213130000001 40.7180786, -73.6386108 40.7125854, -73.6386108 40.7070923, -73.6303711 40.7043457, -73.61938480000001 40.7043457, -73.61114499999999 40.7015991, -73.6056519 40.696106, -73.5974121 40.6933594, -73.5864258 40.6933594, -73.578186 40.6906128, -73.578186 40.6851196, -73.5891724 40.6741333, -73.5974121 40.6713867, -73.61938480000001 40.6713867, -73.6276245 40.6686401, -73.6331177 40.663147, -73.6495972 40.6576538, -73.6550903 40.6521606, -73.6715698 40.6466675, -73.677063 40.6411743, -73.69354250000001 40.6356812, -73.70452880000001 40.6246948, -73.710022 40.6082153, -73.73199459999999 40.5862427, -73.74023440000001 40.5834961, -73.7484741 40.5862427, -73.7704468 40.6082153, -73.7731934 40.6164551, -73.7704468 40.6246948, -73.7649536 40.630188, -73.7649536 40.6356812, -73.7731934 40.6384277, -73.80615229999999 40.6384277, -73.81439210000001 40.6356812, -73.8171387 40.6274414, -73.81439210000001 40.6192017, -73.80340579999999 40.6082153, -73.7869263 40.6027222, -73.7841797 40.5944824, -73.7869263 40.5862427, -73.80340579999999 40.5807495, -73.8088989 40.5752563, -73.8171387 40.5725098, -73.828125 40.5725098, -73.8363647 40.5697632, -73.84185789999999 40.56427, -73.85009770000001 40.5615234, -73.8720703 40.5615234, -73.8803101 40.5587769, -73.8858032 40.5532837, -73.894043 40.5505371, -73.91601559999999 40.5505371, -73.92425540000001 40.5477905, -73.9297485 40.5422974, -73.93524170000001 40.5422974, -73.9379883 40.5505371, -73.9379883 40.5615234, -73.9407349 40.5697632, -73.946228 40.5697632, -73.95172119999999 40.56427, -73.9599609 40.5615234, -74.0039063 40.5615234, -74.012146 40.56427, -74.0231323 40.5752563, -74.0231323 40.5807495, -74.0176392 40.5862427, -74.0176392 40.5917358, -74.0258789 40.5944824, -74.03686519999999 40.5944824, -74.04510500000001 40.5917358, -74.0615845 40.5752563, -74.078064 40.5697632, -74.1055298 40.5422974, -74.1220093 40.5368042, -74.1275024 40.531311, -74.1439819 40.5258179, -74.1494751 40.5203247, -74.15771479999999 40.5175781, -74.1687012 40.5175781, -74.17694090000001 40.5148315, -74.18243409999999 40.5093384, -74.1906738 40.5065918, -74.20166020000001 40.5065918, -74.2098999 40.5038452, -74.2153931 40.4983521, -74.2236328 40.4956055, -74.2565918 40.4956055, -74.2648315 40.4928589, -74.2648315 40.4873657, -74.2318726 40.4544067, -74.2236328 40.4516602, -74.21264650000001 40.4516602, -74.20440670000001 40.4489136, -74.1989136 40.4324341, -74.18243409999999 40.4269409, -74.1714478 40.4159546, -74.16595460000001 40.3994751, -74.1604614 40.3994751, -74.15496829999999 40.4049683, -74.14672849999999 40.4077148, -74.1384888 40.4049683, -74.1329956 40.3884888, -74.1275024 40.3829956, -74.1220093 40.3665161, -74.11102289999999 40.3555298, -74.0945435 40.3500366, -74.09179690000001 40.3417969, -74.09179690000001 40.3308105, -74.0945435 40.3225708, -74.1000366 40.3225708, -74.1165161 40.3390503, -74.1247559 40.3417969, -74.15771479999999 40.3417969, -74.16595460000001 40.3445435, -74.1714478 40.3610229, -74.19342039999999 40.3829956, -74.1989136 40.3829956, -74.20440670000001 40.3665161, -74.2098999 40.3665161, -74.2153931 40.3720093, -74.2236328 40.3747559, -74.2456055 40.3747559, -74.2538452 40.3775024, -74.2538452 40.3829956, -74.24835210000001 40.3884888, -74.24835210000001 40.3939819, -74.2565918 40.3967285, -74.2648315 40.3939819, -74.27581790000001 40.3829956, -74.2785645 40.3747559, -74.2785645 40.3417969, -74.281311 40.3335571, -74.28680420000001 40.3335571, -74.2922974 40.3390503, -74.3005371 40.3417969, -74.3115234 40.3417969, -74.3197632 40.3445435, -74.3307495 40.3555298, -74.3307495 40.3610229, -74.32525630000001 40.3665161, -74.32525630000001 40.3720093, -74.3417358 40.3775024, -74.3527222 40.3884888, -74.3527222 40.3939819, -74.347229 40.3994751, -74.347229 40.4049683, -74.3554688 40.4077148, -74.3637085 40.4049683, -74.3692017 40.3994751, -74.3774414 40.3967285, -74.38842769999999 40.3967285, -74.39666750000001 40.3994751, -74.4021606 40.4049683, -74.40765380000001 40.4049683, -74.413147 40.3994751, -74.4213867 40.3967285, -74.4296265 40.3994751, -74.43511959999999 40.4049683, -74.4406128 40.4049683, -74.44335940000001 40.3967285, -74.44335940000001 40.3747559, -74.4406128 40.3665161, -74.43511959999999 40.3610229, -74.432373 40.3527832, -74.43511959999999 40.3445435, -74.4680786 40.3115845, -74.4845581 40.3060913, -74.4900513 40.2896118, -74.4955444 40.2841187, -74.49829099999999 40.2758789, -74.49829099999999 40.2648926, -74.5010376 40.2566528, -74.5120239 40.2456665, -74.5202637 40.2429199, -74.52850340000001 40.2456665, -74.52850340000001 40.2511597, -74.5230103 40.2566528, -74.5202637 40.2648926, -74.5202637 40.2758789, -74.51751710000001 40.2841187, -74.5120239 40.2896118, -74.50653079999999 40.3060913, -74.5010376 40.3115845, -74.5010376 40.3170776, -74.50653079999999 40.3225708, -74.50927729999999 40.3308105, -74.50927729999999 40.3747559, -74.50653079999999 40.3829956, -74.49829099999999 40.3857422, -74.4900513 40.3829956, -74.4845581 40.3665161, -74.4790649 40.3665161, -74.4735718 40.3829956, -74.4680786 40.3884888, -74.46258539999999 40.4049683, -74.4570923 40.4104614, -74.4570923 40.4159546, -74.465332 40.4187012, -74.4763184 40.4187012, -74.4845581 40.4159546, -74.4900513 40.4104614, -74.49829099999999 40.4077148, -74.50927729999999 40.4077148, -74.51751710000001 40.4104614, -74.52850340000001 40.4214478, -74.53125 40.4296875, -74.52850340000001 40.4379272, -74.5230103 40.4434204, -74.5202637 40.4516602, -74.5202637 40.4626465, -74.51751710000001 40.4708862, -74.5120239 40.4763794, -74.5120239 40.4818726, -74.51751710000001 40.4873657, -74.51751710000001 40.4928589, -74.5120239 40.4983521, -74.50927729999999 40.5065918, -74.50927729999999 40.5175781, -74.5120239 40.5258179, -74.51751710000001 40.531311, -74.5230103 40.5395508, -74.53125 40.5477905, -74.5422363 40.5505371, -74.5504761 40.5532837, -74.55596920000001 40.5587769, -74.56420900000001 40.5615234, -74.5861816 40.5615234, -74.5944214 40.5587769, -74.59991460000001 40.5422974, -74.6109009 40.531311, -74.61914059999999 40.5285645, -74.62738040000001 40.531311, -74.6438599 40.5477905, -74.6520996 40.5505371, -74.67407230000001 40.5505371, -74.682312 40.5532837, -74.6878052 40.5587769, -74.7042847 40.56427, -74.7042847 40.5697632, -74.6987915 40.5752563, -74.6960449 40.5834961, -74.6987915 40.5917358, -74.7070313 40.5944824, -74.7180176 40.5944824, -74.7262573 40.597229, -74.7317505 40.6027222, -74.73999019999999 40.6054688, -74.7729492 40.6054688, -74.781189 40.6082153, -74.8086548 40.6356812, -74.8168945 40.6384277, -74.8251343 40.6356812, -74.8306274 40.630188, -74.8388672 40.6274414, -74.8471069 40.630188, -74.8526001 40.6356812, -74.86083979999999 40.6384277, -74.86907960000001 40.6356812, -74.8745728 40.630188, -74.8828125 40.6274414, -74.8937988 40.6274414, -74.9020386 40.630188, -74.90478520000001 40.6384277, -74.90341189999999 40.6466675, -74.899292 40.6494141, -74.8924255 40.6494141)))"
